Displacement,Load
6.99704,197.71362
6.99786,197.70746
6.99869,197.70718
6.99952,197.72031
7.00036,197.72821
7.00121,197.73248
7.00204,197.73772
7.00286,197.73421
7.00369,197.74326
7.00451,197.73357
7.00536,197.75197
7.0062,197.76114
7.00703,197.75925
7.00786,197.75781
7.0087,197.77222
7.00953,197.77892
7.01037,197.78976
7.0112,197.78915
7.01204,197.79686
7.01287,197.80548
7.0137,197.81699
7.01452,197.83099
7.01536,197.83812
7.01619,197.83835
7.01703,197.86746
7.01787,197.87172
7.01871,197.88074
7.01953,197.88867
7.02035,197.90094
7.02119,197.91049
7.02203,197.93068
7.02287,197.938
7.0237,197.95662
7.02452,197.95181
7.02535,197.96094
7.0262,197.97818
7.02704,198.0032
7.02788,198.01778
7.0287,198.0285
7.02952,198.03139
7.03035,198.04605
7.0312,198.06668
7.03204,198.09087
7.03287,198.0997
7.0337,198.10936
7.03451,198.11176
7.03535,198.14314
7.03621,198.15906
7.03705,198.17674
7.03787,198.18121
7.03869,198.19487
7.03951,198.19727
7.04036,198.23587
7.04121,198.25018
7.04204,198.25876
7.04286,198.26523
7.04369,198.26796
7.04452,198.2852
7.04536,198.30807
7.04621,198.31526
7.04704,198.32693
7.04786,198.33026
7.0487,198.3446
7.04952,198.34473
7.05036,198.36385
7.0512,198.36003
7.05203,198.37451
7.05286,198.38399
7.05369,198.39189
7.05452,198.39301
7.05536,198.41093
7.05619,198.41608
7.05703,198.41614
7.05787,198.42717
7.0587,198.4343
7.05952,198.43251
7.06036,198.44331
7.06119,198.4445
7.06204,198.45871
7.06287,198.46536
7.06371,198.47481
7.06452,198.47084
7.06535,198.4819
7.0662,198.4948
7.06704,198.50511
7.06787,198.51323
7.0687,198.51921
7.06951,198.50793
7.07036,198.52551
7.0712,198.53535
7.07206,198.55412
7.07287,198.54741
7.07369,198.54994
7.07451,198.54237
7.07536,198.56212
7.07621,198.5793
7.07705,198.58447
7.07786,198.58615
7.07869,198.58054
7.07951,198.58752
7.08037,198.603
7.08121,198.6068
7.08204,198.61761
7.08286,198.61575
7.08369,198.61801
7.08452,198.61081
7.08537,198.63646
7.0862,198.63992
7.08703,198.64803
7.08785,198.64038
7.08869,198.65614
7.08952,198.66563
7.09037,198.68288
7.0912,198.68967
7.09203,198.69545
7.09286,198.70207
7.0937,198.7029
7.09453,198.7132
7.09536,198.72282
7.0962,198.73174
7.09704,198.73842
7.09787,198.75412
7.09871,198.75113
7.09952,198.75919
7.10036,198.7585
7.1012,198.77138
7.10204,198.7885
7.10287,198.7944
7.1037,198.78929
7.10452,198.79616
7.10536,198.81206
7.1062,198.81638
7.10704,198.83121
7.10787,198.8298
7.10869,198.82739
7.10951,198.83211
7.11035,198.85223
7.1112,198.8629
7.11204,198.88225
7.11286,198.88698
7.11369,198.88194
7.11451,198.88907
7.11535,198.90536
7.11621,198.9184
7.11705,198.92229
7.11787,198.93089
7.11869,198.93417
7.11952,198.93706
7.12037,198.94234
7.12122,198.97215
7.12204,198.96449
7.12286,198.96906
7.12369,198.97244
7.12452,198.98122
7.12537,198.99846
7.12621,199.00169
7.12703,199.01031
7.12786,199.01195
7.12869,199.01024
7.12952,199.02301
7.13037,199.04004
7.1312,199.04079
7.13203,199.04272
7.13287,199.0569
7.1337,199.07086
7.13452,199.06459
7.13536,199.07707
7.13619,199.09024
7.13703,199.0952
7.13786,199.11002
7.1387,199.11896
7.13952,199.12872
7.14036,199.14027
7.14119,199.15179
7.14204,199.17027
7.14287,199.17419
7.1437,199.18221
7.14451,199.17386
7.14536,199.18529
7.1462,199.2019
7.14705,199.22066
7.14787,199.21849
7.14869,199.21539
7.14952,199.2213
7.15036,199.24364
7.15121,199.24956
7.15205,199.27362
7.15286,199.27876
7.15369,199.27361
7.15452,199.2789
7.15536,199.30431
7.1562,199.3089
7.15704,199.31841
7.15786,199.32179
7.15868,199.32983
7.15951,199.34563
7.16037,199.36388
7.16121,199.37599
7.16203,199.38547
7.16285,199.38754
7.16368,199.39909
7.16452,199.4119
7.16538,199.4241
7.1662,199.43333
7.16703,199.43419
7.16785,199.43858
7.1687,199.45143
7.16953,199.45305
7.17037,199.46635
7.1712,199.46512
7.17204,199.47388
7.17287,199.47231
7.1737,199.48291
7.17453,199.48111
7.17537,199.48154
7.1762,199.49464
7.17704,199.50296
7.17788,199.49728
7.1787,199.49709
7.17952,199.50237
7.18036,199.50749
7.1812,199.52527
7.18204,199.52895
7.18287,199.51906
7.18369,199.52122
7.18451,199.52921
7.18536,199.54248
7.1862,199.56087
7.18704,199.56035
7.18787,199.56998
7.18869,199.56683
7.18951,199.56419
7.19036,199.57091
7.19121,199.58589
7.19204,199.5921
7.19286,199.59598
7.19368,199.58884
7.19452,199.59171
7.19536,199.59856
7.19621,199.6189
7.19704,199.61208
7.19786,199.61288
7.19869,199.60948
7.19952,199.60912
7.20037,199.62883
7.2012,199.62407
7.20203,199.62633
7.20286,199.61571
7.20369,199.62091
7.20453,199.63216
7.20538,199.63188
7.20619,199.62163
7.20702,199.61975
7.20786,199.63142
7.2087,199.63403
7.20954,199.62968
7.21036,199.6255
7.21118,199.6039
7.21202,199.59764
7.21286,199.59726
7.2137,199.5916
7.21453,199.57593
7.21535,199.56226
7.21619,199.5515
7.21702,199.54259
7.21787,199.53555
7.2187,199.50887
7.21952,199.48537
7.22036,199.46513
7.22119,199.45088
7.22203,199.4257
7.22288,199.41301
7.2237,199.38527
7.22453,199.34889
7.22536,199.32108
7.2262,199.28181
7.22704,199.24651
7.22787,199.21329
7.22868,199.13791
7.22953,199.07472
7.23037,199.01201
7.2312,198.9296
7.23204,198.86151
7.23286,198.77463
7.23368,198.66417
7.23453,198.56299
7.23537,198.44058
7.2362,198.27039
7.23703,198.08044
7.23786,197.79518
7.23868,197.36481
7.23934,196.85901
7.23979,196.35454
7.24012,195.84123
7.24038,195.32639
7.24054,194.7907
7.24062,194.24931
7.24066,193.46793
7.24067,192.64604
7.24068,192.08997
7.24069,191.42467
7.2407,190.6414
7.24071,189.73186
7.24071,188.68675
7.24072,187.49724
7.24073,186.15775
7.24074,184.66737
7.24075,183.02936
7.24075,181.24652
7.24076,179.28268
7.24077,177.02635
7.24078,174.36963
7.24079,171.29359
7.2408,167.82405
7.2408,163.99525
7.24081,159.85902
7.24082,155.46631
7.24083,150.85814
7.24084,146.07149
7.24084,141.1422
7.24085,136.10175
7.24086,130.97624
7.24087,125.79402
7.24088,120.57945
7.24089,115.35268
7.24089,110.13718
7.2409,104.9507
7.24091,99.80939
7.24092,94.73109
7.24093,89.72736
7.24094,84.8109
7.24094,79.99451
7.24095,75.28631
7.24096,70.69534
7.24097,66.22914
7.24098,61.8932
7.24099,57.69309
7.24099,53.63316
7.241,49.71692
7.24101,45.94631
7.24102,42.32317
7.24103,38.84888
7.24103,35.5233
7.24104,32.34719
7.24105,29.31956
7.24106,26.43842
7.24107,23.70322
7.24108,21.11128
7.24108,18.66045
7.24109,16.34903
7.2411,14.17272
7.24111,12.12877
7.24112,10.2143
7.24113,8.42477
7.24113,6.75716
7.24114,5.20759
7.24115,3.7711
7.24116,2.44377
7.24117,1.22175
7.24118,0.10065
7.24118,-0.92403
7.24119,-1.85636
7.2412,-2.70101
7.24121,-3.46253
7.24122,-4.14442
7.24123,-4.75134
7.24123,-5.28768
7.24125,-6.16439
7.24127,-6.80601
7.24129,-7.3921
7.24139,-6.77806
7.24141,-6.20689
7.24144,-5.56616
7.24146,-4.8894
7.24149,-4.20801
7.24151,-3.54519
7.24154,-2.92034
7.24156,-2.34584
7.24159,-1.8294
7.24162,-1.23654
7.24166,-0.64078
7.24171,-0.11223
7.24179,0.40465
7.24262,0.17657
7.24344,0.1574
7.24429,0.12165
7.24513,0.1134
7.24596,0.09258
7.24678,0.08589
7.24762,0.07809
7.24845,0.07677
7.24929,0.07662
7.25014,0.07769
7.25096,0.07212
7.25178,0.0657
7.25262,0.06239
7.25345,0.05816
7.25429,0.05589
7.25512,0.0522
7.25595,0.05847
7.25679,0.05759
7.25763,0.05217
7.25845,0.05304
7.25928,0.04715
7.26012,0.04473
7.26096,0.04742
7.26179,0.04494
7.26263,0.04061
7.26345,0.04844
7.26428,0.04938
7.26512,0.04127
7.26596,0.04701
7.2668,0.03819
7.26763,0.03225
7.26844,0.04151
7.26928,0.03461
7.27012,0.0372
7.27097,0.03449
7.27179,0.03773
7.27261,0.03408
7.27344,0.0335
7.27427,0.03816
7.27512,0.03413
7.27598,0.03627
7.27679,0.03522
7.27761,0.03686
7.27844,0.02513
7.27928,0.04036
7.28013,0.03016
7.28097,0.02922
7.28179,0.0224
7.28262,0.03587
7.28345,0.02285
7.28429,0.03443
7.28513,0.02749
7.28596,0.03159
7.28679,0.02453
7.28762,0.01732
7.28845,0.01918
7.28929,0.01732
7.29013,0.02676
7.29096,0.01609
7.29179,0.02367
7.29262,0.01549
7.29347,0.02012
7.29428,0.01873
7.29512,0.01998
7.29595,0.01837
7.29679,0.02023
7.29762,0.01694
7.29846,0.02493
7.29928,0.01169
7.30012,0.02248
7.30095,0.01623
7.3018,0.01344
7.30263,0.0204
7.30344,0.01898
7.30427,0.01237
7.30512,0.01238
7.30597,0.01586
7.3068,0.02461
7.30763,0.01439
7.30845,0.02116
7.30928,0.01351
7.31012,0.01271
7.31097,0.01096
7.31181,0.01897
7.31262,0.00582
7.31344,0.00954
7.31428,0.01824
7.31512,0.01687
7.31597,0.01032
7.31679,0.00713
7.31761,0.00869
7.31844,0.00888
7.31928,0.00473
7.32014,0.009
7.32096,0.01398
7.32179,0.00811
7.32261,0.01021
7.32334,0.00196
